"id"	"length"	"DP1"	"DP2"	"DW1"	"DW2"	"NP1"	"NP2"	"NW1"	"NW2"	"H2O_DMSO_1"	"H2O_DMSO_2"	"H2O_DMSO_3"	"H2O_Nutlin_1"	"H2O_Nutlin_2"	"H2O_Nutlin_3"	"Peg_6_DMSO_1"	"Peg_6_DMSO_2"	"Peg6_DMSO_3"	"Peg6_Nutlin_1"	"Peg6_Nutlin_2"	"Peg6_Nutlin_3"	"gene"	"a_type"	"a_num"	"accession"	"sums"	"normalized_sums"
"NM_198836_ACACA"	19112	7351	7481	5741	6673	10103	7702	6438	5318	2437	4541	8719	2998	5519	9920	2846	7325	8667	2965	7039	9840	"ACACA"	"NM"	"198836"	"NM_198836"	129623	6.78228338216827
"NM_001093_ACACB"	9367	324	393	243	334	436	352	309	399	174	154	632	239	169	625	228	211	617	225	187	719	"ACACB"	"NM"	"001093"	"NM_001093"	6970	0.744101633393829
"NM_025247_ACAD10"	4006	560	582	369	474	649	498	450	522	526	269	1309	490	345	1550	573	439	1332	656	477	1400	"ACAD10"	"NM"	"025247"	"NM_025247"	13470	3.36245631552671
"NM_032169_ACAD11"	3231	396	401	299	369	482	393	403	287	534	299	1717	819	360	2153	642	479	1783	775	532	2069	"ACAD11"	"NM"	"032169"	"NM_032169"	15192	4.70194986072423
"NM_014384_ACAD8"	2201	441	456	349	394	586	535	370	429	443	390	1548	577	392	1672	551	599	1749	541	543	1820	"ACAD8"	"NM"	"014384"	"NM_014384"	14385	6.53566560654248
"NM_014049_ACAD9"	2445	1223	1266	1007	1241	1664	1435	1076	1235	617	982	1582	580	886	1772	704	1400	2145	689	1353	1874	"ACAD9"	"NM"	"014049"	"NM_014049"	24731	10.1149284253579
"NM_001608_ACADL"	2515	0	1	0	3	0	0	2	0	0	1	1	0	0	0	0	0	0	0	0	2	"ACADL"	"NM"	"001608"	"NM_001608"	10	0.00397614314115308
"NM_000016_ACADM"	2622	568	560	556	538	979	610	647	248	927	1193	2785	1290	998	2750	1369	1700	4243	1064	1513	3657	"ACADM"	"NM"	"000016"	"NM_000016"	28195	10.7532418001526
"NM_000017_ACADS"	1859	224	286	178	261	311	327	294	442	298	166	632	230	141	607	281	218	852	275	199	767	"ACADS"	"NM"	"000017"	"NM_000017"	6989	3.75954814416353
"NM_001330174_ACADSB"	5772	748	638	504	549	1042	638	628	347	572	819	1464	777	707	1499	761	1221	1921	617	1178	1746	"ACADSB"	"NM"	"001330174"	"NM_001330174"	18376	3.18364518364518
"NM_000018_ACADVL"	2184	4142	4513	3676	4236	4459	4510	3894	5226	9167	4523	18411	10446	3992	20000	10476	6141	17806	12129	5210	18899	"ACADVL"	"NM"	"000018"	"NM_000018"	171856	78.6886446886447
"NM_001369268_ACAN"	8960	3	4	9	8	3	5	6	7	1	0	1	6	0	2	0	2	3	0	0	2	"ACAN"	"NM"	"001369268"	"NM_001369268"	62	0.00691964285714286
"NM_014716_ACAP1"	2511	211	227	192	223	201	178	201	331	34	37	82	52	45	119	33	40	93	52	41	102	"ACAP1"	"NM"	"014716"	"NM_014716"	2494	0.993229788928714
"NM_012287_ACAP2"	7093	1675	1403	1273	1349	2204	1504	1463	662	1907	1684	3768	2597	1727	3929	2611	2522	4963	2170	2566	4501	"ACAP2"	"NM"	"012287"	"NM_012287"	46478	6.55265754969688
"NM_030649_ACAP3"	3793	819	719	668	815	731	777	668	1253	456	421	1191	620	424	1359	568	749	1146	728	559	1531	"ACAP3"	"NM"	"030649"	"NM_030649"	16202	4.27155286053256
"NM_000019_ACAT1"	1535	824	844	674	724	1316	1027	835	487	945	1884	6980	1177	1626	6807	1311	2534	8697	1235	2529	7177	"ACAT1"	"NM"	"000019"	"NM_000019"	49633	32.3342019543974
"NM_005891_ACAT2"	1520	928	947	677	829	1374	1219	981	416	601	1408	2796	686	1221	2950	727	2036	4116	712	1938	3478	"ACAT2"	"NM"	"005891"	"NM_005891"	30040	19.7631578947368
"NM_022735_ACBD3"	3584	1030	972	743	909	1388	1035	949	576	1072	1046	1605	1504	1023	1551	1457	1583	2020	1218	1467	1775	"ACBD3"	"NM"	"022735"	"NM_022735"	24923	6.95396205357143
"NR_146443_ACBD3-AS1"	441	70	56	47	71	85	66	70	56	36	37	39	49	36	42	39	76	44	40	52	41	"ACBD3-AS1"	"NR"	"146443"	"NR_146443"	1052	2.38548752834467
"NM_001135706_ACBD4"	1865	48	57	39	53	73	61	44	50	72	19	221	73	34	212	109	30	259	83	40	234	"ACBD4"	"NM"	"001135706"	"NM_001135706"	1811	0.971045576407507
"NM_001352576_ACBD5"	3854	642	613	452	538	855	632	591	285	532	755	1477	700	742	1616	728	1176	1977	609	1083	1833	"ACBD5"	"NM"	"001352576"	"NM_001352576"	17836	4.6279190451479
"NM_032360_ACBD6"	1293	613	680	477	573	992	862	501	547	620	856	1694	664	627	1653	734	1141	2353	708	1017	1853	"ACBD6"	"NM"	"032360"	"NM_032360"	19165	14.8221191028616
"NM_001039844_ACBD7"	3370	75	108	72	70	130	83	97	34	107	112	382	177	83	385	159	143	439	149	120	462	"ACBD7"	"NM"	"001039844"	"NM_001039844"	3387	1.00504451038576
"NR_144471_ACBD7-DCLRE1CP1"	997	16	16	7	12	23	13	13	3	5	6	25	10	4	14	7	8	17	2	14	23	"ACBD7-DCLRE1CP1"	"NR"	"144471"	"NR_144471"	238	0.238716148445336
"NM_001127219_ACCS"	2003	145	159	129	133	166	131	132	131	59	52	214	71	58	205	53	83	187	73	76	218	"ACCS"	"NM"	"001127219"	"NM_001127219"	2475	1.23564653020469
"NM_001031854_ACCSL"	1820	3	1	5	4	5	3	4	6	1	2	3	0	3	4	2	5	2	0	2	2	"ACCSL"	"NM"	"001031854"	"NM_001031854"	57	0.0313186813186813
"NM_001082486_ACD"	1511	913	903	643	837	1119	1043	709	1138	500	759	992	485	630	1247	594	1064	1324	682	956	1308	"ACD"	"NM"	"001082486"	"NM_001082486"	17846	11.8107213765718
"NM_152830_ACE"	3228	43	50	29	63	49	41	29	70	80	24	384	86	15	384	103	22	345	98	27	391	"ACE"	"NM"	"152830"	"NM_152830"	2333	0.7227385377943
"NM_001371415_ACE2"	3339	2	1	2	0	0	1	1	0	0	0	1	4	1	2	0	0	3	1	0	0	"ACE2"	"NM"	"001371415"	"NM_001371415"	19	0.00569032644504343
"NM_133492_ACER1"	1428	15	8	7	4	7	4	7	2	5	3	10	5	0	19	1	5	10	7	4	4	"ACER1"	"NM"	"133492"	"NM_133492"	127	0.0889355742296919
"NM_001010887_ACER2"	2772	144	157	118	123	203	160	294	217	64	85	113	99	170	121	77	189	105	78	218	146	"ACER2"	"NM"	"001010887"	"NM_001010887"	2881	1.03932178932179
"NM_018367_ACER3"	7333	912	832	701	796	1311	821	813	426	1112	1088	3706	1562	1342	4031	1430	1630	4147	1291	1697	4141	"ACER3"	"NM"	"018367"	"NM_018367"	33789	4.60780035456157
"NM_001302622_ACHE"	2156	62	55	42	66	57	48	36	106	33	35	228	52	29	265	47	23	190	55	36	259	"ACHE"	"NM"	"001302622"	"NM_001302622"	1724	0.799628942486085
"NM_001164816_ACIN1"	2455	2501	2842	1974	2445	3578	3205	2250	2581	2837	3140	9699	3135	2822	10577	3536	4488	9809	3243	4016	10039	"ACIN1"	"NM"	"001164816"	"NM_001164816"	88717	36.1372708757637
"NM_002036_ACKR1"	1146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"ACKR1"	"NM"	"002036"	"NM_002036"	0	0
"NM_001296_ACKR2"	2990	7	5	5	7	3	5	8	8	6	1	13	6	0	15	4	1	13	1	2	17	"ACKR2"	"NM"	"001296"	"NM_001296"	127	0.0424749163879599
"NM_020311_ACKR3"	2012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	"ACKR3"	"NM"	"020311"	"NM_020311"	2	0.00099403578528827
"NM_016557_ACKR4"	2307	52	49	31	44	62	33	46	12	9	5	18	14	10	18	13	10	16	10	18	24	"ACKR4"	"NM"	"016557"	"NM_016557"	494	0.214130905938448
"NM_001096_ACLY"	4293	8968	9786	6798	8473	13405	10938	7838	10090	2970	6878	8513	3426	6186	8697	3690	10366	10738	3225	9157	10360	"ACLY"	"NM"	"001096"	"NM_001096"	160502	37.3869089215001
"NM_138326_ACMSD"	1250	12	11	10	7	8	12	14	16	1	4	1	2	1	1	2	1	2	4	3	1	"ACMSD"	"NM"	"138326"	"NM_138326"	113	0.0904
"NM_001278352_ACO1"	3620	1117	1224	916	1042	1768	1296	1109	899	713	1233	1636	803	1096	1626	865	1799	2398	812	1621	2061	"ACO1"	"NM"	"001278352"	"NM_001278352"	26034	7.19171270718232
"NM_001098_ACO2"	2734	2623	2738	1857	2506	3517	3129	2142	3139	3969	2945	7294	4044	2887	8079	4477	4428	8287	4549	4080	7447	"ACO2"	"NM"	"001098"	"NM_001098"	84137	30.7743233357718
"NM_001258406_ACOD1"	2147	1	0	1	1	0	0	0	0	2	0	0	0	0	0	0	1	0	0	0	0	"ACOD1"	"NM"	"001258406"	"NM_001258406"	6	0.00279459711224965
"NM_001037161_ACOT1"	1686	2	1	0	0	0	1	1	2	1	0	3	0	0	0	0	0	0	1	0	4	"ACOT1"	"NM"	"001037161"	"NM_001037161"	16	0.00948991696322657
"NM_147161_ACOT11"	3084	548	606	416	543	724	637	428	736	228	259	400	209	197	381	268	403	477	267	330	457	"ACOT11"	"NM"	"147161"	"NM_147161"	8514	2.76070038910506
"NM_130767_ACOT12"	2086	1	1	1	0	3	0	0	2	0	0	2	3	0	0	1	1	2	0	1	0	"ACOT12"	"NM"	"130767"	"NM_130767"	18	0.00862895493767977
"NM_001160094_ACOT13"	4393	546	524	385	428	821	553	486	334	673	516	1818	730	426	1927	742	703	2626	798	655	2208	"ACOT13"	"NM"	"001160094"	"NM_001160094"	17899	4.07443660368769
"NM_001364177_ACOT2"	1292	1	0	0	0	0	0	0	2	1	0	5	0	0	0	0	1	0	1	0	1	"ACOT2"	"NM"	"001364177"	"NM_001364177"	12	0.00928792569659443
"NM_152331_ACOT4"	1632	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	"ACOT4"	"NM"	"152331"	"NM_152331"	2	0.00122549019607843
"NM_001037162_ACOT6"	1004	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"ACOT6"	"NM"	"001037162"	"NM_001037162"	3	0.00298804780876494
"NM_181866_ACOT7"	1399	2659	2839	2014	2415	3553	3333	2258	3559	1234	2302	3891	1149	1847	3775	1659	3285	5294	1446	2706	4285	"ACOT7"	"NM"	"181866"	"NM_181866"	55503	39.6733380986419
"NM_005469_ACOT8"	1154	186	159	124	157	176	204	148	175	224	125	488	195	94	504	253	162	589	259	151	522	"ACOT8"	"NM"	"005469"	"NM_005469"	4895	4.24176776429809
"NM_001037171_ACOT9"	4317	1561	1548	1410	1539	2448	1776	1442	1144	1324	1599	4015	1688	1429	4708	1730	2208	4210	1624	2090	4570	"ACOT9"	"NM"	"001037171"	"NM_001037171"	44063	10.2068566133889
"NM_004035_ACOX1"	7313	1654	1709	1334	1452	2566	1720	1565	1050	1016	960	1928	1338	932	1982	1372	1376	2402	1266	1347	2341	"ACOX1"	"NM"	"004035"	"NM_004035"	31310	4.28141665527143
"NM_003500_ACOX2"	2297	85	121	60	93	147	118	83	124	55	81	247	67	73	217	65	134	335	54	118	261	"ACOX2"	"NM"	"003500"	"NM_003500"	2538	1.10491946016543
"NM_003501_ACOX3"	2872	499	486	372	498	623	544	433	553	200	263	533	222	246	526	240	403	719	265	409	641	"ACOX3"	"NM"	"003501"	"NM_003501"	8675	3.02054317548746
"NM_001142807_ACOXL"	2699	141	128	126	143	204	113	119	106	82	55	208	90	48	228	82	83	236	91	69	285	"ACOXL"	"NM"	"001142807"	"NM_001142807"	2637	0.977028529084846
"NR_122074_ACOXL-AS1"	3212	9	14	16	12	12	13	28	18	7	0	4	5	1	5	4	7	4	6	2	5	"ACOXL-AS1"	"NR"	"122074"	"NR_122074"	172	0.0535491905354919
"NM_004300_ACP1"	1473	1171	1232	894	1067	1948	1402	1099	726	2147	2412	4831	2373	2055	5244	2652	3383	7199	2261	3136	5822	"ACP1"	"NM"	"004300"	"NM_004300"	53054	36.0176510522743
"NM_001610_ACP2"	2111	544	612	390	513	720	643	543	728	614	467	1554	725	543	1855	644	596	1564	732	686	1720	"ACP2"	"NM"	"001610"	"NM_001610"	16393	7.76551397441971
"NM_033068_ACP4"	1342	210	205	136	204	260	223	205	381	20	10	22	31	7	18	42	11	18	42	12	26	"ACP4"	"NM"	"033068"	"NM_033068"	2083	1.5521609538003
"NM_001322023_ACP5"	1649	29	35	22	47	28	33	34	39	3	4	6	1	1	7	1	3	3	1	2	2	"ACP5"	"NM"	"001322023"	"NM_001322023"	301	0.18253486961795
"NM_001323625_ACP6"	2497	190	251	142	205	284	229	195	243	203	162	395	249	149	430	246	263	546	234	193	481	"ACP6"	"NM"	"001323625"	"NM_001323625"	5290	2.11854225070084
"NM_001004318_ACP7"	2902	120	120	94	97	127	124	83	160	90	47	153	126	48	152	110	57	129	122	72	171	"ACP7"	"NM"	"001004318"	"NM_001004318"	2202	0.758787043418332
"NM_001134194_ACPP"	1787	6	5	0	5	2	2	2	7	7	1	22	13	4	15	12	4	17	14	3	15	"ACPP"	"NM"	"001134194"	"NM_001134194"	156	0.0872971460548405
"NM_001097_ACR"	2860	4	5	7	7	11	7	1	3	20	4	15	27	8	15	37	7	19	29	4	23	"ACR"	"NM"	"001097"	"NM_001097"	253	0.0884615384615385
"NM_032489_ACRBP"	1905	9	10	9	3	6	7	5	2	11	3	61	27	6	75	14	4	53	23	5	49	"ACRBP"	"NM"	"032489"	"NM_032489"	382	0.200524934383202
"NM_001612_ACRV1"	1936	117	117	100	74	119	128	90	51	34	17	33	39	9	45	49	19	49	55	28	61	"ACRV1"	"NM"	"001612"	"NM_001612"	1234	0.637396694214876
"NM_001199377_ACSBG1"	6203	827	727	632	681	1204	724	769	342	681	1000	1946	869	939	1877	832	1499	2476	755	1361	2246	"ACSBG1"	"NM"	"001199377"	"NM_001199377"	22387	3.6090601321941
"NM_001289180_ACSBG2"	2499	36	22	30	32	34	21	39	28	7	4	31	7	6	38	9	8	37	6	12	39	"ACSBG2"	"NM"	"001289180"	"NM_001289180"	446	0.178471388555422
"NR_110232_ACSF2"	878	80	75	75	72	104	62	71	54	229	124	481	253	120	515	278	140	528	256	137	497	"ACSF2"	"NR"	"110232"	"NR_110232"	4151	4.72779043280182
"NM_001127214_ACSF3"	3526	1324	1360	1041	1209	1440	1456	1053	1757	684	632	1480	670	521	1478	776	829	1825	761	724	1700	"ACSF3"	"NM"	"001127214"	"NM_001127214"	22720	6.44356211003971
"NM_001995_ACSL1"	3712	331	343	255	295	486	391	312	206	253	383	866	355	384	909	348	550	1078	277	477	1021	"ACSL1"	"NM"	"001995"	"NM_001995"	9520	2.56465517241379
"NM_004457_ACSL3"	5576	2515	2452	2107	2255	3658	2419	2352	1268	1886	3080	9765	2672	4258	11269	2557	4444	11979	2299	5567	11133	"ACSL3"	"NM"	"004457"	"NM_004457"	89935	16.1289454806313
"NM_001318510_ACSL4"	4891	1493	1429	1260	1289	2109	1323	1432	574	1251	1690	2150	1673	1751	2196	1838	2397	2975	1235	2449	2660	"ACSL4"	"NM"	"001318510"	"NM_001318510"	35174	7.19157636475158
"NM_203379_ACSL5"	3253	2553	2554	1931	2271	3542	2629	2119	1562	2619	1579	290	3393	1896	339	3313	2292	343	3280	2469	343	"ACSL5"	"NM"	"203379"	"NM_203379"	41317	12.7011988933292
"NM_001205248_ACSL6"	6428	14	17	11	20	17	19	15	7	9	8	32	32	17	52	24	23	39	29	20	50	"ACSL6"	"NM"	"001205248"	"NM_001205248"	455	0.070784069695084
"NM_052956_ACSM1"	2053	4	3	0	0	4	1	0	0	4	0	9	16	0	10	11	4	13	13	0	16	"ACSM1"	"NM"	"052956"	"NM_052956"	108	0.0526059425231369
"NM_001308954_ACSM2A"	3276	2	2	2	0	3	2	2	2	1	1	0	1	0	0	0	0	0	0	0	0	"ACSM2A"	"NM"	"001308954"	"NM_001308954"	18	0.00549450549450549
"NM_182617_ACSM2B"	2965	1	0	0	2	0	2	0	1	0	1	0	1	0	0	0	0	0	0	0	1	"ACSM2B"	"NM"	"182617"	"NM_182617"	9	0.003035413153457
"NM_005622_ACSM3"	2533	115	118	97	98	201	149	127	41	277	190	572	347	189	571	359	228	768	329	243	654	"ACSM3"	"NM"	"005622"	"NM_005622"	5673	2.23963679431504
"NM_001080454_ACSM4"	1743	34	19	23	27	32	13	19	14	17	6	40	25	19	47	12	21	48	18	19	46	"ACSM4"	"NM"	"001080454"	"NM_001080454"	499	0.286288009179575
"NM_001324371_ACSM5"	2792	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	0	"ACSM5"	"NM"	"001324371"	"NM_001324371"	5	0.00179083094555874
"NM_207321_ACSM6"	1713	42	33	27	40	48	31	35	15	0	0	1	0	0	0	0	0	3	0	0	1	"ACSM6"	"NM"	"207321"	"NM_207321"	276	0.161120840630473
"NM_001252677_ACSS1"	2438	0	0	1	0	0	0	0	1	0	0	2	0	0	1	0	0	3	0	0	0	"ACSS1"	"NM"	"001252677"	"NM_001252677"	8	0.00328137817883511
"NM_018677_ACSS2"	2885	615	550	503	531	764	570	549	691	1114	406	1928	1201	441	2234	1356	647	2302	1230	522	2363	"ACSS2"	"NM"	"018677"	"NM_018677"	20517	7.11161178509532
"NM_001330242_ACSS3"	8388	0	3	3	1	3	4	1	1	0	0	2	2	0	0	1	0	3	1	1	5	"ACSS3"	"NM"	"001330242"	"NM_001330242"	31	0.00369575584167859
"NM_001100_ACTA1"	1492	53	60	45	48	62	108	62	86	178	170	190	215	153	207	312	218	171	220	191	180	"ACTA1"	"NM"	"001100"	"NM_001100"	2929	1.96313672922252
"NM_001613_ACTA2"	1349	117	84	68	80	130	89	95	90	82	39	143	75	18	152	104	46	172	98	65	155	"ACTA2"	"NM"	"001613"	"NM_001613"	1902	1.40993328391401
"NR_125373_ACTA2-AS1"	2043	101	114	78	76	164	100	72	76	31	14	48	32	12	66	43	17	61	44	29	50	"ACTA2-AS1"	"NR"	"125373"	"NR_125373"	1228	0.601076847772883
"NM_001101_ACTB"	1812	63517	68333	48894	60810	88788	80100	53309	91578	51062	38436	58521	46928	33895	62889	57581	52905	81255	46285	49492	64887	"ACTB"	"NM"	"001101"	"NM_001101"	1199465	661.956401766004
"NM_001017992_ACTBL2"	2794	1	5	3	2	8	6	3	2	3	1	5	1	0	1	1	5	1	0	1	3	"ACTBL2"	"NM"	"001017992"	"NM_001017992"	52	0.0186113099498926
"NM_005159_ACTC1"	1382	97	99	55	93	138	161	73	161	23	13	47	19	4	48	20	10	74	18	10	47	"ACTC1"	"NM"	"005159"	"NM_005159"	1210	0.875542691751085
"NM_001614_ACTG1"	1919	118881	124565	92491	110028	169316	144739	99886	132792	140474	103827	167134	127575	86078	163610	159028	140807	239280	132297	128470	192483	"ACTG1"	"NM"	"001614"	"NM_001614"	2773761	1445.42001042209
"NR_036446_ACTG1P17"	1652	15	26	18	14	22	17	15	22	8	2	11	11	3	14	4	1	5	2	7	14	"ACTG1P17"	"NR"	"036446"	"NR_036446"	231	0.139830508474576
"NR_033926_ACTG1P20"	2652	4102	4241	3281	4024	6117	4795	3758	4635	5818	3654	6723	4955	3295	6478	6498	5417	9123	5158	4889	7496	"ACTG1P20"	"NR"	"033926"	"NR_033926"	104457	39.3880090497738
"NR_024438_ACTG1P4"	1983	678	799	531	748	948	802	601	932	971	718	800	843	569	761	1057	935	1048	861	942	842	"ACTG1P4"	"NR"	"024438"	"NR_024438"	16386	8.26323751891074
"NM_001199893_ACTG2"	1371	39	33	25	27	48	25	26	32	13	11	27	24	8	26	26	24	34	11	24	25	"ACTG2"	"NM"	"001199893"	"NM_001199893"	508	0.37053245805981
"NM_001024675_ACTL10"	1583	85	63	56	54	63	40	55	90	0	0	4	0	1	6	1	1	1	5	3	2	"ACTL10"	"NM"	"001024675"	"NM_001024675"	530	0.334807327858497
"NM_177989_ACTL6A"	1754	811	788	630	686	1206	789	752	321	728	1416	2543	865	1160	2592	988	1916	3554	812	1675	3114	"ACTL6A"	"NM"	"177989"	"NM_177989"	27346	15.5906499429875
"NR_134539_ACTL6B"	1535	9	4	1	6	6	10	6	5	1	1	2	1	0	1	2	0	1	2	1	2	"ACTL6B"	"NR"	"134539"	"NR_134539"	61	0.0397394136807818
"NM_006687_ACTL7A"	1491	12	11	2	5	16	14	12	29	2	0	4	0	0	2	0	0	0	1	0	0	"ACTL7A"	"NM"	"006687"	"NM_006687"	110	0.073775989268947
"NM_006686_ACTL7B"	1398	7	1	1	12	9	7	3	5	6	0	5	0	0	7	2	0	0	2	1	14	"ACTL7B"	"NM"	"006686"	"NM_006686"	82	0.0586552217453505
"NM_030812_ACTL8"	1841	41	19	10	23	35	22	18	10	0	12	141	1	7	175	1	25	195	0	19	184	"ACTL8"	"NM"	"030812"	"NM_030812"	938	0.509505703422053
"NM_178525_ACTL9"	1396	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	"ACTL9"	"NM"	"178525"	"NM_178525"	3	0.00214899713467049
"NM_001102_ACTN1"	3656	5345	5804	4160	5125	7333	6463	4518	6872	2907	3286	5391	3377	3063	5309	3592	4808	6797	3098	4361	6353	"ACTN1"	"NM"	"001102"	"NM_001102"	97962	26.7948577680525
"NR_073422_ACTN1-AS1"	599	4	1	0	0	4	2	0	0	0	0	0	0	0	2	0	0	3	0	1	2	"ACTN1-AS1"	"NR"	"073422"	"NR_073422"	19	0.0317195325542571
"NM_001278343_ACTN2"	4868	105	100	67	92	118	99	86	148	46	67	71	40	50	54	49	74	102	49	77	76	"ACTN2"	"NM"	"001278343"	"NM_001278343"	1570	0.322514379622021
"NM_001104_ACTN3"	2882	5	7	5	7	7	8	3	5	8	2	14	13	2	23	19	3	21	24	5	26	"ACTN3"	"NM"	"001104"	"NM_001104"	207	0.0718251214434421
"NM_004924_ACTN4"	9980	18802	20131	13547	18164	24476	23642	15813	25155	10140	12019	17463	10842	11184	17580	12151	17207	20891	10867	15776	20355	"ACTN4"	"NM"	"004924"	"NM_004924"	336205	33.687875751503
"NM_018477_ACTR10"	2407	403	378	308	336	643	426	386	193	583	656	1737	715	596	1838	774	920	2524	689	914	2121	"ACTR10"	"NM"	"018477"	"NM_018477"	17140	7.12089738263398
"NM_005736_ACTR1A"	2830	2875	2989	2150	2570	3885	3278	2375	2808	1665	2929	4239	1776	2330	4565	1995	4093	5959	1817	3587	5337	"ACTR1A"	"NM"	"005736"	"NM_005736"	63222	22.3399293286219
"NM_005735_ACTR1B"	2204	629	595	545	612	694	668	517	850	594	425	1147	700	401	1256	717	564	1424	755	528	1419	"ACTR1B"	"NM"	"005735"	"NM_005735"	15040	6.82395644283122
"NM_005722_ACTR2"	3922	4588	4380	3739	4059	7071	4612	4395	1465	4406	6410	9763	6388	6090	9292	6370	9374	14828	4636	9128	12123	"ACTR2"	"NM"	"005722"	"NM_005722"	133117	33.9411014788373
"NM_001277140_ACTR3"	5491	2913	2735	2331	2381	4355	2908	2588	1016	3147	4684	6248	4074	3909	5732	4330	6392	8882	3400	6126	7285	"ACTR3"	"NM"	"001277140"	"NM_001277140"	85436	15.5592788198871
"NR_110174_ACTR3-AS1"	590	7	3	6	4	14	12	8	8	0	0	12	5	5	6	3	1	7	4	1	11	"ACTR3-AS1"	"NR"	"110174"	"NR_110174"	117	0.198305084745763
"NM_020445_ACTR3B"	2213	648	678	547	633	989	794	626	547	331	367	841	483	302	862	432	427	1233	442	453	1066	"ACTR3B"	"NM"	"020445"	"NM_020445"	12701	5.73926796204248
"NR_027714_ACTR3BP2"	1338	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"ACTR3BP2"	"NR"	"027714"	"NR_027714"	1	0.000747384155455904
"NR_045000_ACTR3BP5"	1645	1	1	1	2	0	2	0	2	0	0	1	0	0	1	0	1	1	1	0	1	"ACTR3BP5"	"NR"	"045000"	"NR_045000"	15	0.00911854103343465
"NM_001164459_ACTR3C"	1219	267	303	202	267	430	266	274	194	84	146	248	142	124	268	126	171	343	115	153	271	"ACTR3C"	"NM"	"001164459"	"NM_001164459"	4394	3.60459392945037
"NM_024855_ACTR5"	2546	752	804	678	757	1010	861	748	704	616	764	2086	789	748	2259	734	1135	1998	780	1052	2337	"ACTR5"	"NM"	"024855"	"NM_024855"	21612	8.48860958366064
"NR_048569_ACTR6"	1750	345	325	281	310	589	353	371	73	390	707	1651	477	672	1702	507	1093	2441	461	1066	2098	"ACTR6"	"NR"	"048569"	"NR_048569"	15912	9.09257142857143
"NM_022899_ACTR8"	3579	663	665	573	557	986	682	612	421	339	651	837	475	585	966	422	864	1167	410	829	1091	"ACTR8"	"NM"	"022899"	"NM_022899"	13795	3.85442861134395
"NM_138289_ACTRT1"	1442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"ACTRT1"	"NM"	"138289"	"NM_138289"	0	0
"NM_080431_ACTRT2"	1437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"ACTRT2"	"NM"	"080431"	"NM_080431"	0	0
"NM_032487_ACTRT3"	1669	45	53	29	33	90	48	43	24	17	25	75	17	28	77	18	44	129	19	41	114	"ACTRT3"	"NM"	"032487"	"NM_032487"	969	0.580587177950869
"NM_001347663_ACVR1"	2918	323	325	270	302	434	360	300	298	337	317	1109	542	363	1295	441	452	1240	419	511	1271	"ACVR1"	"NM"	"001347663"	"NM_001347663"	10909	3.73851953392735
"NM_020327_ACVR1B"	4516	786	928	727	913	1285	1053	788	821	546	821	1702	613	868	1705	646	1104	1852	498	1081	1949	"ACVR1B"	"NM"	"020327"	"NM_020327"	20686	4.58060230292294
"NM_001111032_ACVR1C"	8613	20	24	13	26	45	28	34	13	46	31	147	74	35	159	79	39	161	86	29	163	"ACVR1C"	"NM"	"001111032"	"NM_001111032"	1252	0.145361662603042
"NM_001616_ACVR2A"	5214	267	259	240	273	403	297	242	104	310	249	1537	503	292	1709	430	312	1741	407	405	1784	"ACVR2A"	"NM"	"001616"	"NM_001616"	11764	2.25623321825853
"NM_001106_ACVR2B"	11782	1236	1293	967	1090	1704	1434	998	793	613	873	1600	735	1084	1577	774	1462	1796	726	1439	1841	"ACVR2B"	"NM"	"001106"	"NM_001106"	24035	2.03997623493465
"NR_028389_ACVR2B-AS1"	2517	26	30	34	28	51	36	30	17	11	5	26	12	13	20	19	15	19	14	12	20	"ACVR2B-AS1"	"NR"	"028389"	"NR_028389"	438	0.174016686531585
"NM_001077401_ACVRL1"	4072	9	16	11	9	24	16	19	10	11	5	37	7	5	39	10	8	32	19	12	30	"ACVRL1"	"NM"	"001077401"	"NM_001077401"	329	0.0807956777996071
"NM_000666_ACY1"	1422	467	538	362	454	617	597	415	736	704	388	825	551	302	928	741	552	1149	739	436	1085	"ACY1"	"NM"	"000666"	"NM_000666"	12586	8.85091420534459
"NM_080658_ACY3"	1371	2	0	0	0	0	2	0	1	1	0	0	3	2	0	2	2	1	1	1	0	"ACY3"	"NM"	"080658"	"NM_080658"	18	0.0131291028446389
"NM_001302616_ACYP1"	562	122	150	104	120	210	136	127	73	120	240	876	156	201	897	159	262	1275	151	344	1047	"ACYP1"	"NM"	"001302616"	"NM_001302616"	6770	12.0462633451957
"NM_138448_ACYP2"	880	41	44	39	40	101	47	37	31	144	78	268	159	42	301	153	91	437	165	90	329	"ACYP2"	"NM"	"138448"	"NM_138448"	2637	2.99659090909091
